Source,Target,Type,Id,Label,timeset,Weight,d11,d10,d9,d8,d7,d6,d5,d4,d3,d2,d1,d0
5899848676,5899848677,Undirected,7979,,,1,,,,30,,,,59.702,residential,,False,1004659223
5899849306,5938064615,Undirected,7993,,,1,,,,,,,,27.653,residential,شهدا ۷,False,631223390
5899849306,9559606644,Undirected,7994,,,1,,,,,"LINESTRING (55.9891706 30.4083746, 55.9891924 30.4083315, 55.9893975 30.4081053)",,,37.159,residential,,False,624779708
7068849026,7068849038,Undirected,9810,,,1,,,,,,,,38.212,residential,معلم ۲۳,False,756841095
7068849026,7068849033,Undirected,9811,,,1,,,,,"LINESTRING (55.9884337 30.4065555, 55.9881064 30.4069881, 55.9880434 30.4070216, 55.9879991 30.4070159, 55.9878976 30.4069644)",,,80.124,residential,"['شهدا ۱۱', 'معلم ۲۳']",False,"[781527864, 756841095]"
5899906048,5899906086,Undirected,7995,,,1,,,,,,,,67.534,tertiary,بلوار شریعتی شرقی,True,133914012
5899906048,5899906067,Undirected,7996,,,1,,,,,,,,114.953,residential,شریعتی ۳۱,False,624785322
5899906048,5899906093,Undirected,7997,,,1,,,,,,,,60.816,tertiary,بلوار شریعتی شرقی,True,133914012
5899906067,5899906133,Undirected,8009,,,1,,,,,,,,34.141,residential,,False,624785320
5899906093,5899906133,Undirected,8013,,,1,,,,,,,,122.533,residential,شریعتی ۲۷,False,624785310
5899906093,5899906101,Undirected,8014,,,1,,,,,,,,34.701,tertiary,بلوار شریعتی شرقی,True,133914012
5899906051,7296550961,Undirected,7998,,,1,,,,,,,,71.395,residential,,False,624785315
7296550961,7296550962,Undirected,10006,,,1,,,,,,,,45.256,residential,شهریار ۵,False,781514411
5899906059,5899906067,Undirected,7999,,,1,,,,,,,,105.693,residential,,False,624785320
5899906059,5899906086,Undirected,8000,,,1,,,,,,,,99.681,residential,شریعتی ۳۳,False,781514409
5899906059,6408188913,Undirected,8001,,,1,,,,,"LINESTRING (55.9916158 30.4124397, 55.9920932 30.4126499, 55.9922061 30.412565)",,,65.766,residential,"['حافظ ۵', 'شریعتی ۳۳']",False,"[684057728, 790983216]"
6408188913,6408188915,Undirected,8835,,,1,,,,,,,,39.312,tertiary,خیابان حافظ,False,133915996
5899906061,5899906092,Undirected,8004,,,1,,,,,,,,48.404,residential,تختی ۱,False,628936548
5899906061,5899906113,Undirected,8005,,,1,,,,,,,,52.401,residential,,False,628936549
5899906061,5899906064,Undirected,8006,,,1,,,,,,,,39.964,residential,آذر ۱۰,False,1003958655
5899906092,5899906108,Undirected,8011,,,1,,,,,,,,148.758,residential,حافظ ۹,False,624785321
5899906092,5899906138,Undirected,8012,,,1,,,,,,,,40.987,residential,تختی ۱,False,628936548
5899906064,5899906133,Undirected,8007,,,1,,,,,,,,49.925,residential,شریعتی ۲۷,False,1003958653
5899906064,5899906134,Undirected,8008,,,1,,,,,"LINESTRING (55.9916804 30.4128851, 55.9919477 30.4129873, 55.9924919 30.4132313, 55.9930933 30.4137617)",,,169.344,residential,حافظ ۷,False,"[1003869313, 628936547]"
5899906134,6408188913,Undirected,8021,,,1,,,,,,,,49.912,tertiary,خیابان حافظ,False,133915996
5899906101,5899906113,Undirected,8016,,,1,,,,,,,,129.428,residential,شریعتی ۲۹,False,624785314
5899906101,6757618944,Undirected,8017,,,1,,,,,,,,48.901,tertiary,بلوار شریعتی شرقی,True,133914012
5899906110,7296550962,Undirected,8019,,,1,,,,,,,,33.827,residential,,False,624785323
9247905832,9247905833,Undirected,10975,,,1,,,,,,,,12.567,residential,,False,1001988295
5899906146,7296550961,Undirected,8025,,,1,,,,,,,,137.265,residential,,False,624785315
5899906146,9269226036,Undirected,8026,,,1,,,,,,,,11.236,residential,شهریار ۳,False,706412403
5899906166,9269226036,Undirected,8027,,,1,,,,,,,,28.412,residential,,False,1004629697
5899927276,6408738230,Undirected,8029,,,1,,,,,,,,61.127,residential,,False,624787831
5899927276,7298474388,Undirected,8030,,,1,,,,,,,,40.847,residential,شهید ابولی ۷,False,684106577
5899927276,7298474389,Undirected,8031,,,1,,,,,,,,162.649,residential,معراج شمالی ۵۰,False,684106578
6408738230,6408738233,Undirected,8841,,,1,,,,,,,,158.805,residential,معراج شمالی ۴۸,False,684106576
6408738230,6408738231,Undirected,8842,,,1,,,,,"LINESTRING (55.966307 30.4250828, 55.9664681 30.4252676, 55.9676756 30.4255644)",,,146.097,residential,شهید ابولی ۵,False,684106575
7298474388,7298525941,Undirected,10377,,,1,,,,,,,,159.541,residential,شهید ابولی ۷,False,684106577
5899927389,6408738231,Undirected,8032,,,1,,,,60,,,,67.398,residential,بلوار شهید ابولی,True,428848255
5899927389,5899927392,Undirected,8033,,,1,,,,,"LINESTRING (55.967895 30.425072, 55.9670189 30.424838, 55.9669137 30.4247767)",,,100.114,residential,شهید ابولی ۳,False,781718255
5899927389,6792755253,Undirected,8034,,,1,,,,60,,,,76.104,residential,بلوار شهید ابولی,True,428848255
6408738231,6408738234,Undirected,8843,,,1,,,,60,,,,103.137,residential,بلوار شهید ابولی,True,428848255
5899927392,6408738230,Undirected,8035,,,1,,,,,"LINESTRING (55.9676756 30.4255644, 55.967764 30.4253432, 55.967895 30.425072)",,,58.683,residential,,False,624787831
5899927392,7298474391,Undirected,8036,,,1,,,,,"LINESTRING (55.9694663 30.4254927, 55.968588 30.4252622, 55.967895 30.425072)",,,157.75799999999998,residential,"['شهید ابولی ۳', 'معراج شمالی ۴۶']",False,"[1001990089, 781718255]"
6792755253,7899657578,Undirected,9693,,,1,,,,60,"LINESTRING (55.9686836 30.4241752, 55.9685451 30.4241192, 55.9683975 30.4240949, 55.9682556 30.4241195, 55.967604 30.4244389)",,,114.82000000000001,residential,بلوار شهید ابولی,True,428848255
5899966132,5899966145,Undirected,8060,,,1,,,,,,,,52.477,residential,مطهری ۸,False,624792010
5899966132,5899966139,Undirected,8061,,,1,,,,,,,,95.245,residential,دانشجو ۵,False,628916730
5899966132,5937880628,Undirected,8062,,,1,,,,,,,,31.426,residential,,False,628916731
5899966109,6467987594,Undirected,8040,,,1,,,,,,,,49.07,tertiary,خیابان شهید فکوری,False,200911191
5899966109,6759487320,Undirected,8041,,,1,,,,,,,,1.65,tertiary,خیابان شهید فکوری,False,200911191
5899966109,5899966117,Undirected,8042,,,1,,,,,"LINESTRING (55.9613574 30.3917531, 55.9626181 30.3922166, 55.964364 30.3928575)",,,313.437,residential,زعفرانیه,False,624792019
6467987594,6720302882,Undirected,8941,,,1,,,,,,,,282.986,residential,فکوری ۶,False,689462494
6759487320,7298388441,Undirected,9531,,,1,,,,,,,,33.487,tertiary,خیابان شهید فکوری,False,200911191
6759487320,6759487322,Undirected,9532,,,1,,,,,"LINESTRING (55.9665667 30.3945308, 55.965847 30.3939834, 55.9643557 30.3928705)",,,281.17,residential,فکوری ۸,False,720208416
5899966115,6759487318,Undirected,8046,,,1,,,,,,,,35.697,tertiary,خیابان شهید فکوری,False,200911191
5899966115,5899966140,Undirected,8047,,,1,,,,,,,,263.906,residential,فکوری ۴,False,624792016
5899966115,6467987594,Undirected,8048,,,1,,,,,"LINESTRING (55.9646105 30.3924708, 55.9646341 30.3924338, 55.9649225 30.3919813)",,,62.114,tertiary,خیابان شهید فکوری,False,200911191
6759487318,6759487319,Undirected,9530,,,1,,,,,,,,176.085,residential,فکوری ۵,False,720208415
5937880630,5937880632,Undirected,8536,,,1,,,,,,,,87.022,residential,پیام,False,628916737
5937880630,5937880633,Undirected,8537,,,1,,,,,,,,37.993,residential,پیام,False,628916737
5899966124,5899966136,Undirected,8050,,,1,,,,,,,,135.65,residential,فکوری ۲,False,624792012
5899966125,5899966127,Undirected,8051,,,1,,,,,,,,172.603,residential,فکوری ۳,False,624792018
5899966127,5899966136,Undirected,8052,,,1,,,,,,,,24.371,tertiary,خیابان شهید فکوری,False,200911191
5899966127,6759487318,Undirected,8053,,,1,,,,,,,,58.961,tertiary,خیابان شهید فکوری,False,200911191
5899966129,5899966142,Undirected,8056,,,1,,,,,"LINESTRING (55.982665 30.4009249, 55.9833335 30.4012618, 55.9838371 30.4015776)",,,133.97,residential,,False,628916724
5899966131,7298388441,Undirected,8057,,,1,,,,,,,,19.208,tertiary,خیابان شهید فکوری,False,200911191
5899966131,6467987598,Undirected,8058,,,1,,,,,,,,12.346,tertiary,خیابان شهید فکوری,False,200911191
5899966131,5899966137,Undirected,8059,,,1,,,,30,"LINESTRING (55.9662961 30.3948663, 55.9653293 30.3941742, 55.9640911 30.3932858)",,,274.979,residential,فکوری ۱۰,False,628932775
6467987598,7298388438,Undirected,8945,,,1,,,,,,,,151.305,residential,فکوری ۷,False,689462496
5899966137,6759487322,Undirected,8063,,,1,,,,,,,,45.446,residential,مطهری ۴۷,False,628932777
5899966137,6720302884,Undirected,8064,,,1,,,,,,,,13.07,residential,مطهری ۴۷,False,628932777
5937880628,5937880629,Undirected,8535,,,1,,,,,,,,97.07,residential,دانشجو۳,False,628916729
6720302882,6720302883,Undirected,9485,,,1,,,,,,,,11.226,residential,مطهری ۴۷,False,628932777
5900039625,5900051798,Undirected,8077,,,1,,,,,,,,166.451,trunk,بلوار ولایت,True,475700096
5900039625,5900039631,Undirected,8078,,,1,,,,,,,,40.799,residential,,True,714970128
5900039624,5900039631,Undirected,8075,,,1,,,,,,,,78.65,residential,,False,624800776
5900039624,5900039630,Undirected,8076,,,1,,,,,"LINESTRING (55.9314066 30.3818249, 55.931501 30.3817665, 55.9317225 30.3816106, 55.9317508 30.3814542)",,,56.167,residential,,True,714970129
5900039631,5900039633,Undirected,8082,,,1,,,,,"LINESTRING (55.9319131 30.3814402, 55.9318929 30.3815689, 55.9320637 30.3817823, 55.9322145 30.3819455)",,,66.48400000000001,residential,,True,714970128
5900039630,5900039633,Undirected,8079,,,1,,,,,,,,15.646,residential,,False,755868507
5900039630,5900051177,Undirected,8080,,,1,,,,,"LINESTRING (55.9317508 30.3814542, 55.9317693 30.3813517, 55.9318338 30.3809389, 55.9318485 30.3808449)",,,68.398,residential,,True,714970129
5900039630,5900051813,Undirected,8081,,,1,,,,,"LINESTRING (55.9242125 30.3803476, 55.9274305 30.3808265, 55.9291557 30.3810833, 55.9317508 30.3814542)",,,733.517,residential,,True,624802266
5900039633,5900039637,Undirected,8083,,,1,,,,,,,,224.361,residential,,False,755868507
5900039633,5900051807,Undirected,8084,,,1,,,,,"LINESTRING (55.9320076 30.3808366, 55.9319845 30.3809841, 55.9319131 30.3814402)",,,67.726,residential,,True,714970128
5900051813,5900051827,Undirected,8089,,,2,,,,,"LINESTRING (55.9233661 30.3802216, 55.9233425 30.3797475, 55.9237589 30.3772622, 55.924046 30.3771432, 55.924402 30.3772076, 55.924626 30.3773365, 55.9243045 30.3796913, 55.9242125 30.3803476)",,,760.431,residential,,False,624802255
5900039637,7653104961,Undirected,8085,,,1,,,,,"LINESTRING (55.9403441 30.3747001, 55.9401539 30.3748769, 55.9399802 30.3749032, 55.9396067 30.3748005, 55.9393492 30.3746616, 55.9391749 30.374664, 55.9390465 30.3747334, 55.9372675 30.376316, 55.9349749 30.3784943, 55.9347197 30.3787035, 55.9345595 30.3798081, 55.9343786 30.3806857, 55.934239 30.3816527)",,,1079.069,residential,,False,624802260
5900039637,5900051798,Undirected,8086,,,1,,,,,"LINESTRING (55.9342739 30.3823972, 55.9342579 30.3821434, 55.934239 30.3816527)",,,82.857,residential,,False,624802260
7653104961,7653104962,Undirected,10831,,,1,,2,,,,,,226.842,tertiary,,True,200911291
7653104951,7653104962,Undirected,10823,,,1,,,,,,,,12.382,tertiary_link,,False,819514506
5900078282,6684415885,Undirected,8091,,,1,,,,30,,,,145.642,residential,گلزار شهدا,False,468050395
5900078282,6469253492,Undirected,8092,,,1,,,,30,,,,139.046,residential,گلزار شهدا,False,468050395
5900078282,6720274164,Undirected,8093,,,1,,,,,,,,60.167,residential,نیلوفر,False,624805341
6469253492,7298363786,Undirected,8952,,,1,,,,30,,,,55.939,residential,گلزار شهدا,False,468050395
6469253492,6720287897,Undirected,8953,,,1,,,,,,,,85.335,residential,خیابان یاس,False,689593713
6469253492,6720287894,Undirected,8954,,,1,,,,,,,,60.407,residential,,False,714976938
5900078284,5900078390,Undirected,8094,,,1,,,,30,,,,51.408,residential,استقلال,False,468049854
5900078284,6720212026,Undirected,8095,,,1,,,,30,,,,5.449,residential,استقلال,False,468049854
5900078284,5900078396,Undirected,8096,,,1,,,,,,,,109.218,residential,استقلال 7,False,624805338
5900078408,6469253491,Undirected,8115,,,1,,,,,,,,113.199,tertiary,خیابان امیرکبیر غربی,False,133914022
5900078408,5920837298,Undirected,8116,,,1,,,,,,,,87.311,residential,امیر کبیرغربی ۸۹,False,789054966
6720274158,6720274160,Undirected,9453,,,1,,,,,,,,48.733,residential,نیلوفر,False,624805341
5900078388,6720215240,Undirected,8099,,,1,,,,,,,,83.496,residential,استقلال 3,False,624805342
6720215240,7298363788,Undirected,9436,,,1,,,,,,,,103.181,residential,استقلال 3,False,624805342
6720215240,6720215241,Undirected,9437,,,1,,,,,,,,48.928,residential,,False,714970407
5900078393,5900078411,Undirected,8105,,,1,,,,,,,,169.695,residential,استقلال 5,False,624805340
5920837300,7376880602,Undirected,8244,,,1,,,,,,,,52.558,residential,امیر کبیرغربی ۸۹,False,789054966
7376880601,7376880602,Undirected,10796,,,1,,,,30,,,,137.599,residential,شهید احمد بازماندگان ۷,False,789054965
5920837296,5920837299,Undirected,8239,,,1,,,,,,,,136.992,residential,شهید احمد بازماندگان ۳,False,624805346
5900078397,6720215241,Undirected,8109,,,1,,,,,,,,111.23,residential,,False,1004858601
6720215241,7298363788,Undirected,9438,,,1,,,,,"LINESTRING (55.9594178 30.3795947, 55.9592618 30.3797862, 55.9591019 30.3799533, 55.9582471 30.3793733)",,,154.442,residential,استقلال ۱,False,"[781699276, 624805334]"
5900078406,7335772133,Undirected,8113,,,1,,,,30,,,,61.2,residential,شهید احمد بازماندگان,False,739734189
5900078406,5920837296,Undirected,8114,,,1,,,,30,,,,9.24,residential,شهید احمد بازماندگان,False,739734189
5900078402,6720212026,Undirected,8112,,,1,,,,,,,,180.684,residential,استقلال 6,False,624805345
7335772133,7335772134,Undirected,10794,,,1,,,,,,,,104.446,residential,,False,785174058
5920837298,5920837299,Undirected,8242,,,1,,,,,,,,81.303,residential,امیر کبیرغربی ۸۹,False,789054966
5900078418,6720212025,Undirected,8119,,,1,,,,,,,,27.036,residential,استقلال 9,False,624805344
5900105017,5900105078,Undirected,8120,,,1,,,,,"LINESTRING (55.9713517 30.3541033, 55.9713313 30.3539047, 55.9712593 30.3534558)",,,72.561,tertiary,,False,624807863
5900105017,5900105094,Undirected,8121,,,1,,,,,"LINESTRING (55.9710942 30.3528743, 55.9712243 30.3532376, 55.9712593 30.3534558)",,,66.776,tertiary,,False,624807863
5900105017,5900105053,Undirected,8122,,,1,,,,,"LINESTRING (55.9743353 30.3525096, 55.9741332 30.3524835, 55.9718569 30.3529388, 55.9715245 30.353028, 55.9713824 30.3531866, 55.9712593 30.3534558)",,,331.69200000000006,residential,,True,624807867
5900105078,5900105125,Undirected,8160,,,1,,,,,"LINESTRING (55.9713818 30.354485, 55.9713754 30.3543332, 55.9713517 30.3541033)",,,42.556,tertiary,,False,624807863
5900105053,5900105065,Undirected,8143,,,1,,,,,"LINESTRING (55.9743353 30.3525096, 55.9742127 30.3524092, 55.9741671 30.3522891, 55.9741422 30.3521418)",roundabout,,46.823,residential,,True,624807857
5900105053,5900105127,Undirected,8144,,,1,,,,,,roundabout,,18.178,residential,,True,624807857
5900105027,5900105057,Undirected,8123,,,1,,,,,"LINESTRING (55.9705621 30.3550857, 55.9705202 30.3548488, 55.9705912 30.3546676, 55.9707525 30.3545478, 55.9709171 30.3545004, 55.9710784 30.3545338)",roundabout,,100.90199999999999,tertiary,,True,624807860
5900105027,5900105094,Undirected,8124,,,1,,,,,"LINESTRING (55.9710942 30.3528743, 55.9706583 30.352729, 55.9700694 30.3529734, 55.9699318 30.3532706, 55.97023 30.3541689, 55.9705621 30.3550857)",,,353.839,tertiary,,False,624807863
5900105027,5900105047,Undirected,8125,,,1,,,,,,roundabout,,28.237,tertiary,,True,624807860
5900105057,5900105125,Undirected,8148,,,1,,,,,,,,29.613,residential,,False,624807862
5900105057,5900105126,Undirected,8149,,,1,,,,,"LINESTRING (55.9710784 30.3545338, 55.9712462 30.3546565, 55.971356 30.3548824, 55.9714044 30.3550246)",roundabout,,64.82300000000001,tertiary,,True,624807860
5900105047,5900105076,Undirected,8136,,,1,,,,,"LINESTRING (55.9711784 30.3560054, 55.970874 30.3555338, 55.9707138 30.3553033)",,,89.911,tertiary_link,,True,624807851
5900105047,5900105121,Undirected,8137,,,1,,,,,"LINESTRING (55.971243 30.3554119, 55.9710978 30.3554593, 55.9708816 30.3554398, 55.9707138 30.3553033)",roundabout,,57.881,tertiary,,True,624807860
5900105030,5900105090,Undirected,8126,,,1,,,,,,,,196.252,residential,,False,624807859
5900105090,5900105094,Undirected,8164,,,1,,,,,"LINESTRING (55.9710942 30.3528743, 55.9714805 30.3528598, 55.9721861 30.3526629, 55.9724488 30.3526072)",,,134.21599999999998,residential,,True,624807856
5900105039,5900105114,Undirected,8127,,,1,,,,,,,,77.499,residential,,False,624807862
5900105039,5900105048,Undirected,8128,,,1,,,,,"LINESTRING (55.9750677 30.3532227, 55.9753079 30.353246, 55.9755409 30.3533309, 55.9756825 30.3534632, 55.9757599 30.3535832)",,,82.759,residential,,False,624807855
5900105039,7296589286,Undirected,8129,,,1,,,,,"LINESTRING (55.9780808 30.352408, 55.9781045 30.3526156, 55.978082 30.3527658, 55.9779815 30.3530035, 55.9777379 30.3531714, 55.9760387 30.3535245, 55.9757599 30.3535832)",,,293.326,residential,,False,624807862
5900105114,7296569166,Undirected,8170,,,1,,,,,,,,4.491,residential,,False,624807862
5900105114,5900105132,Undirected,8171,,,1,,,,,,,,35.764,residential,,False,624807865
5900105048,5900105132,Undirected,8138,,,1,,,,,"LINESTRING (55.9750677 30.3532227, 55.9749878 30.3533461, 55.9748692 30.3534506)",roundabout,,31.982,residential,,True,624807861
5900105048,5900105067,Undirected,8139,,,1,,,,,"LINESTRING (55.9749975 30.3530221, 55.9750435 30.3531245, 55.9750677 30.3532227)",roundabout,,23.375999999999998,residential,,True,624807861
5900105042,5900105127,Undirected,8130,,,1,,,,,,,,50.15,residential,,False,624807854
5900105042,5900105067,Undirected,8131,,,1,,,,,"LINESTRING (55.9746175 30.3529782, 55.9747458 30.3529405, 55.9749104 30.3529782, 55.9749975 30.3530221)",roundabout,,39.025000000000006,residential,,True,624807861
5900105042,5900105088,Undirected,8132,,,1,,,,,,roundabout,,13.919,residential,,True,624807861
5900105127,5900105137,Undirected,8174,,,1,,,,,"LINESTRING (55.9748226 30.3522894, 55.9747904 30.3523953, 55.9746742 30.3525012, 55.9745225 30.3525347)",roundabout,,43.416,residential,,True,624807857
5900105067,7296569181,Undirected,8155,,,1,,,,,,,,96.675,residential,,False,781518197
5900105088,5900105124,Undirected,8162,,,1,,,,,"LINESTRING (55.9715553 30.3537054, 55.9723058 30.3535122, 55.9745204 30.3530712)",,,293.231,residential,,False,624807870
5900105088,5900105134,Undirected,8163,,,1,,,,,"LINESTRING (55.9744917 30.3533273, 55.974465 30.3532207, 55.9745062 30.3530848, 55.9745204 30.3530712)",roundabout,,29.783,residential,,True,624807861
5900105045,8586460480,Undirected,8133,,,1,,,,,"LINESTRING (55.9692814 30.3750087, 55.9693338 30.3748192, 55.9694565 30.3745893, 55.9705545 30.3733511)",,,223.161,tertiary,بلوار اسفندیار صابری,True,624807853
5900105045,5900105068,Undirected,8134,,,1,,,,,"LINESTRING (55.9692421 30.3752814, 55.9692563 30.3751716, 55.9692814 30.3750087)",,,30.558,tertiary,,True,958096005
5900105045,6709580417,Undirected,8135,,,1,,,,,"LINESTRING (55.9687814 30.3753942, 55.9691273 30.3752006, 55.9692814 30.3750087)",,,65.513,tertiary_link,بلوار اسفندیار صابری,True,958096008
8586460480,8586511023,Undirected,10935,,,2,,,,,"LINESTRING (55.9705545 30.3733511, 55.9704076 30.3731908, 55.9702628 30.3728762, 55.9696782 30.3715297, 55.9692993 30.3706538, 55.969335 30.3704949, 55.9694476 30.3707417, 55.9704076 30.37291, 55.9706219 30.3732725)",,,675.0360000000001,residential,بلوار اسفندیار صابری,False,925203704
5900105068,5900105107,Undirected,8156,,,1,,,,,"LINESTRING (55.9694446 30.3752949, 55.9693177 30.3752867, 55.9692421 30.3752814)",,,19.484,tertiary_link,,True,958096006
5900105068,8586460485,Undirected,8157,,,1,,,,,,,,15.504,tertiary,,True,925203695
5900105076,5900105111,Undirected,8158,,,1,,,,,,,,195.464,tertiary,,False,624807866
5900105076,5900105121,Undirected,8159,,,1,,,,,"LINESTRING (55.971243 30.3554119, 55.9711291 30.3556134, 55.9711784 30.3560054)",,,68.773,tertiary_link,,True,624807851
5900105121,5900105126,Undirected,8172,,,1,,,,,"LINESTRING (55.9714044 30.3550246, 55.9714205 30.3551528, 55.9713786 30.3552531, 55.971243 30.3554119)",roundabout,,48.128,tertiary,,True,624807860
5900105132,7296569167,Undirected,8175,,,1,,,,,,roundabout,,4.348,residential,,True,624807861
5900105052,5900105093,Undirected,8140,,,1,,,,,"LINESTRING (55.9769439 30.3664299, 55.9760146 30.3673316, 55.9721444 30.3715848)",,,735.443,tertiary,,False,624807866
5900105052,8586460505,Undirected,8141,,,1,,,,,"LINESTRING (55.9721444 30.3715848, 55.9716626 30.3723376, 55.9712552 30.3728048)",,,160.632,tertiary,بلوار اسفندیار صابری,True,958096009
5900105052,7394361860,Undirected,8142,,,1,,,,,"LINESTRING (55.9714077 30.3723069, 55.9716798 30.3719711, 55.9721444 30.3715848)",,,107.46000000000001,tertiary,بلوار اسفندیار صابری,True,624807853
5900105093,9853543404,Undirected,8165,,,1,,,,,"LINESTRING (55.9868531 30.3661635, 55.9869826 30.3658674, 55.9875803 30.3645055, 55.9878885 30.363482, 55.9882528 30.3619186, 55.9885984 30.3599764, 55.9884863 30.3578165, 55.9881594 30.356253, 55.9876644 30.3544879, 55.9804943 30.3557558, 55.9808591 30.3583665, 55.9804514 30.3599033, 55.9804514 30.3613289, 55.9812668 30.3631434, 55.9812239 30.3636248, 55.9769439 30.3664299)",,,3443.781,residential,,False,468050843
5900105093,5900105111,Undirected,8166,,,1,,,,,"LINESTRING (55.9716145 30.3577225, 55.9717376 30.3582072, 55.9718217 30.3587686, 55.9720435 30.3594687, 55.9729148 30.3607423, 55.9749033 30.363252, 55.9769822 30.3658422, 55.9771122 30.3661129, 55.9769439 30.3664299)",,,1123.0140000000001,tertiary,,False,624807866
5900105065,5900105137,Undirected,8153,,,1,,,,,"LINESTRING (55.9741422 30.3521418, 55.9742616 30.3520331, 55.9744197 30.351983, 55.9746226 30.3520079, 55.9747742 30.3520943, 55.9748388 30.3521974, 55.9748226 30.3522894)",roundabout,,93.29299999999999,residential,,True,624807857
5900105065,5900105090,Undirected,8154,,,1,,,,,"LINESTRING (55.9724488 30.3526072, 55.9740131 30.3522756, 55.9741422 30.3521418)",,,173.923,residential,,True,624807856
5900105055,5900105107,Undirected,8145,,,1,,,,,"LINESTRING (55.9694775 30.3749534, 55.9694549 30.3751547, 55.9694446 30.3752949)",,,38.109,tertiary,,True,624807858
5900105055,6709580416,Undirected,8146,,,1,,,,,"LINESTRING (55.9694775 30.3749534, 55.9695819 30.3752328, 55.9697999 30.3754534)",,,64.876,tertiary_link,بلوار اسفندیار صابری,True,958096007
5900105055,8586460505,Undirected,8147,,,1,,,,,"LINESTRING (55.9712552 30.3728048, 55.9695614 30.3746952, 55.9694775 30.3749534)",,,295.503,tertiary,بلوار اسفندیار صابری,True,958096009
5900105107,8586460465,Undirected,8167,,,1,,,,,,,,15.338,tertiary,,True,925203703
5900105125,5900105126,Undirected,8173,,,1,,,,,,,,60.04,tertiary,,False,624807863
5900105059,5900105125,Undirected,8150,,,1,,,,,,,,35.483,residential,,False,624807862
5900105059,5900105110,Undirected,8151,,,1,,,,,"LINESTRING (55.9740108 30.3539516, 55.9730415 30.3541557, 55.9717422 30.3544135)",,,223.66000000000003,residential,,False,624807862
5900105059,5900105078,Undirected,8152,,,1,,,,,"LINESTRING (55.9713517 30.3541033, 55.971508 30.3542738, 55.9717422 30.3544135)",,,51.491,residential,,False,624807868
5900105110,7296569166,Undirected,8168,,,1,,,,,,,,90.785,residential,,False,624807862
5900105110,5900105134,Undirected,8169,,,1,,,,,"LINESTRING (55.9744917 30.3533273, 55.9742527 30.3534667, 55.9741336 30.3535899, 55.9740541 30.3537579, 55.9740108 30.3539516)",,,87.63399999999999,residential,,False,624807869
5900105137,7296589286,Undirected,8177,,,1,,,,,"LINESTRING (55.9780808 30.352408, 55.9779855 30.3520453, 55.9779115 30.351819, 55.9777987 30.3517499, 55.9776766 30.3517424, 55.9768774 30.3518966, 55.9761307 30.352033, 55.9748226 30.3522894)",,,373.052,residential,,False,624807862
7296569181,7457213159,Undirected,10014,,,1,,,,,,,,42.637,residential,,False,781518197
7296569181,7296569184,Undirected,10015,,,2,,,,,"LINESTRING (55.9773427 30.3525207, 55.9772083 30.3520685, 55.9771533 30.3520442, 55.9770963 30.3520384, 55.9765273 30.3521457, 55.9759292 30.3522777, 55.9758782 30.3523263, 55.9758621 30.3523703, 55.9759667 30.3527846)",,,238.04,residential,,False,797352996
8586460485,8586511031,Undirected,10937,,,1,,,,,,,,49.685,tertiary,,True,925203693
5900105083,5900105111,Undirected,8161,,,1,,,,,"LINESTRING (55.9716145 30.3577225, 55.9739469 30.3572624, 55.9743312 30.3573219, 55.9745033 30.3576092, 55.9746352 30.3580748, 55.9742394 30.358164)",,,395.53599999999994,residential,,False,624807864
5900105134,7296569167,Undirected,8176,,,1,,,,,"LINESTRING (55.9748247 30.353458, 55.9747555 30.3534694, 55.9745909 30.3534381, 55.9744917 30.3533273)",roundabout,,38.502,residential,,True,624807861
9853543404,9853580856,Undirected,11191,,,1,,,,,"LINESTRING (55.9890843 30.3668722, 55.9882072 30.3666114, 55.9872825 30.3662494, 55.9868531 30.3661635)",,,228.717,residential,,False,1074249110
8586460465,8586460504,Undirected,10933,,,1,,,,,,,,50.55,tertiary,,True,925203702
8586460465,8586460485,Undirected,10934,,,1,,,,,"LINESTRING (55.9692386 30.3754208, 55.969303 30.3754245, 55.9694208 30.3754313)",,,17.518,tertiary,کنارگذر خلیج فارس,True,713621944
7296569166,7296569167,Undirected,10013,,,1,,,,,,,,36.075,residential,,False,781518196
5904864211,5904864212,Undirected,8178,,,1,,,,,,,82,63.636,secondary,خیابان امام خمینی,False,781499662
5904864211,5904864226,Undirected,8179,,,1,,,,,"LINESTRING (55.9924108 30.4079307, 55.993513 30.4069923, 55.9939163 30.4066167, 55.9946299 30.4059854, 55.9952403 30.4063939)",,,377.58099999999996,residential,"['امام ۳۴', 'شهدا ۲']",False,"[631223389, 625369103]"
5904864211,5904864218,Undirected,8180,,,1,,,,,"LINESTRING (55.9962172 30.4053298, 55.9955965 30.4059946, 55.9952403 30.4063939)",,82,150.93,secondary,خیابان امام خمینی,False,781499662
5904864213,5904864225,Undirected,8182,,,1,,,,30,"LINESTRING (55.9973699 30.4055081, 55.9969359 30.4058441, 55.9968735 30.4059235)",,,66.597,residential,زینبیه,False,468868047
5904864213,5904864218,Undirected,8183,,,1,,,,,"LINESTRING (55.9962172 30.4053298, 55.9962486 30.4053582, 55.9968735 30.4059235)",,,91.21300000000001,residential,ابطحی,False,625369102
5904864213,5904864214,Undirected,8184,,,1,,,,30,"LINESTRING (55.995643 30.4073997, 55.9957097 30.4073373, 55.9958782 30.4071526, 55.9968735 30.4059235)",,,202.271,residential,زینبیه,False,628250363
